p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.85660917609592e-246	0.849382417590562	0.513	0.109	5.56982752828775e-243	7	Cyp4f17
2.25728655793127e-244	5.25687115788899	0.532	0.086	6.7718596737938e-241	7	Nat8f6
9.92751853925921e-244	1.14466475570468	0.507	0.218	2.97825556177776e-240	7	Efr3b
3.61022340035345e-241	10.7384414531974	0.54	0.086	1.08306702010604e-237	7	Dio2
7.95435174161849e-240	8.04472305012074	0.504	0.125	2.38630552248555e-236	7	Smox
2.14709521376138e-233	1.60728201535981	0.569	0.106	6.44128564128414e-230	7	F3
4.55168654559499e-232	4.32180409602091	0.488	0.185	1.3655059636785e-228	7	Pcdhga10
1.38895394267213e-231	0.335513117320289	0.276	0.221	4.1668618280164e-228	7	Filip1l
3.21262599760794e-231	4.96575031707179	0.442	0.107	9.63787799282382e-228	7	BC006965
1.05085386811206e-229	4.89722766737471	0.444	0.141	3.15256160433619e-226	7	Capn2
9.10161141707523e-228	2.62493420867086	0.56	0.225	2.73048342512257e-224	7	Scd2
1.49338875589421e-226	4.86461753222986	0.491	0.104	4.48016626768263e-223	7	Eci2
2.51832283740121e-225	5.32676441795632	0.58	0.287	7.55496851220363e-222	7	Znrf3
9.67590465495078e-224	1.33865801917464	0.528	0.202	2.90277139648523e-220	7	Adamts20
8.19496718847837e-219	0.583350643069632	0.581	0.122	2.45849015654351e-215	7	Megf10
