p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	27.1285732759844	0.56	0.058	0	2	Zmat4
0	24.0224505320219	0.94	0.098	0	2	Mrvi1
0	22.4974739295443	0.787	0.073	0	2	Gm4804
0	19.9446721896756	0.822	0.058	0	2	4833422C13Rik
0	19.8729158252153	0.657	0.142	0	2	Tnfrsf21
0	19.6170252189473	0.828	0.203	0	2	Eps8
0	19.41211291417	0.695	0.071	0	2	P2ry14
0	19.2659610865117	0.668	0.078	0	2	Pde4c
0	18.6440504439562	0.788	0.107	0	2	Nostrin
0	18.3456959559667	0.995	0.308	0	2	Dlc1
0	18.2444883673768	0.93	0.212	0	2	Myo1b
0	18.0044447959337	0.864	0.274	0	2	Itga1
0	16.9737015164077	0.543	0.141	0	2	Sept4
0	16.034639485973	0.686	0.104	0	2	Ppfia2
0	15.3753987963301	0.641	0.069	0	2	Lin7a
0	14.6793287777804	0.891	0.058	0	2	Rerg
0	14.3631803963254	0.751	0.173	0	2	Adgrl3
0	13.9469210096992	0.686	0.051	0	2	Il34
0	13.8607403568091	0.717	0.092	0	2	Egflam
0	13.6698700192834	0.887	0.043	0	2	Agap2
0	13.3359818003208	0.664	0.115	0	2	Cacnb4
0	13.2026658545911	0.722	0.165	0	2	Slc12a2
0	12.9688127663848	0.731	0.146	0	2	Gnb4
0	12.7527673820914	0.515	0.092	0	2	Shank2
0	12.5147712408808	0.704	0.111	0	2	Limk1
0	11.7768178495701	0.782	0.346	0	2	Pten
0	11.2898969882542	0.787	0.298	0	2	Kalrn
0	11.2407916703116	0.615	0.061	0	2	Mdga2
0	11.0652535486041	0.643	0.109	0	2	Ggt5
0	11.0065172898562	0.592	0.087	0	2	A830082K12Rik
0	10.578749387524	0.775	0.235	0	2	Chn1
0	10.2624224427579	0.918	0.121	0	2	Arhgef17
0	10.0249259952302	0.562	0.111	0	2	Wasf3
0	9.86035964373816	0.778	0.058	0	2	Rasl12
0	9.84866209494564	0.973	0.107	0	2	Pdgfrb
0	9.83364713798687	0.546	0.103	0	2	Chst8
0	9.6281815223908	0.469	0.149	0	2	Cacna1a
0	9.21579422404344	0.752	0.054	0	2	Clstn2
0	9.15433914980721	0.771	0.157	0	2	Plekhg2
0	8.30674972810797	0.736	0.158	0	2	Pear1
0	7.84903967665566	0.597	0.055	0	2	Colec11
0	7.83434318640632	0.533	0.128	0	2	Cdc42ep4
0	7.23948682253646	0.605	0.066	0	2	Tbx2
0	7.20535928340551	0.737	0.085	0	2	Gprc5c
0	7.16989760614378	0.721	0.127	0	2	Ttyh2
0	7.12860123130304	0.777	0.114	0	2	Gucy1b1
0	7.03723969735404	0.504	0.034	0	2	Rgs4
0	7.00171029125472	0.557	0.054	0	2	Spata18
0	6.9549750837576	0.815	0.086	0	2	Cspg4
0	6.58361843848603	0.635	0.057	0	2	Serpini1
0	6.20144266090466	0.611	0.184	0	2	Gjc1
0	6.04327675499857	0.761	0.338	0	2	Gnas
0	5.90810859443938	0.745	0.336	0	2	Ptprk
0	5.62236250392504	0.788	0.247	0	2	Sept11
0	5.01729783952406	0.696	0.275	0	2	Farp1
0	5.01631657633214	0.531	0.165	0	2	Pcdh19
0	4.84002150972119	0.905	0.141	0	2	Adap2
0	4.74016273189875	0.648	0.081	0	2	Shc3
0	4.6695658105655	0.927	0.123	0	2	Gm14005
0	4.5155104518915	0.544	0.076	0	2	Map2
0	4.47355759292922	0.496	0.096	0	2	Neurl1b
0	4.46012957797274	0.696	0.233	0	2	Arhgap42
0	4.44207301311537	0.599	0.118	0	2	Gcnt2
0	4.37699499353463	0.694	0.246	0	2	Sh3rf1
0	4.32886226096885	0.914	0.138	0	2	Gucy1a2
0	4.2731528666127	0.621	0.1	0	2	Kcnq4
0	3.87418375083778	0.562	0.233	0	2	Ednra
0	3.72058034580908	0.821	0.084	0	2	Epb41l1
0	3.71442705644093	0.547	0.089	0	2	Olfm2
0	3.71257634246818	0.961	0.115	0	2	Notch3
0	3.70489518515543	0.627	0.066	0	2	S1pr3
0	3.698528058331	0.753	0.169	0	2	Soga1
0	3.65917773340176	0.477	0.166	0	2	Galnt10
0	3.65252562572716	0.802	0.109	0	2	Rem1
0	3.63454818007307	0.606	0.275	0	2	Art3
0	3.6274798693055	0.728	0.304	0	2	Epb41l2
0	3.28180059692982	0.367	0.146	0	2	Fut10
0	3.23534121765873	0.515	0.282	0	2	Maml3
0	3.1865018107243	0.58	0.19	0	2	Carmil1
0	2.94932906772851	0.857	0.091	0	2	Daam2
0	2.82760784644622	0.52	0.067	0	2	Emid1
0	2.8185997330169	0.496	0.103	0	2	Begain
0	2.57377982141615	0.589	0.084	0	2	Opcml
0	2.49760097225123	0.498	0.103	0	2	Gpr176
0	2.35887246205745	0.567	0.197	0	2	Mill2
0	2.18841248792817	0.708	0.145	0	2	Rasgrp2
0	1.94824350143294	0.816	0.333	0	2	Col4a1
0	1.94490929440931	0.836	0.23	0	2	Sema5a
0	1.61873779863483	0.778	0.114	0	2	Heyl
0	1.52096478812678	0.272	0.137	0	2	Gria2
0	1.4631439061588	0.523	0.148	0	2	Lhfpl3
0	1.42851163114438	0.927	0.227	0	2	Gpc6
0	1.40319967351106	0.536	0.111	0	2	Mcam
0	1.24378360358418	0.643	0.175	0	2	Arap2
0	1.14984619906392	0.774	0.117	0	2	Gucy1a1
0	1.10812308757065	0.386	0.117	0	2	Sgms2
0	1.06216317387167	0.533	0.114	0	2	Gm11110
0	1.00576098458781	0.536	0.102	0	2	Loxl3
0	1.00245445972264	0.468	0.169	0	2	Ror2
0	0.998776936745934	0.967	0.107	0	2	Rgs5
0	0.840645844182127	0.554	0.088	0	2	Olfr1372-ps1
0	0.82476892645683	0.591	0.121	0	2	Cygb
0	0.816441368980163	0.635	0.151	0	2	Clip2
0	0.787532969773865	0.599	0.279	0	2	Pakap
0	0.653528518738113	0.346	0.121	0	2	Ctnna2
0	0.619138665576074	0.798	0.098	0	2	Plxdc1
4.23058998768059e-303	8.21777184247033	0.49	0.116	1.26917699630418e-299	2	4930554G24Rik
1.67790475077456e-302	16.9213677863523	0.504	0.061	5.03371425232369e-299	2	Gm32067
2.10146939601608e-300	2.40587265985326	0.497	0.248	6.30440818804824e-297	2	Nhsl1
5.66440789584397e-284	2.61125233247425	0.463	0.174	1.69932236875319e-280	2	Fam49a
2.69189127101906e-280	32.5085095154071	0.557	0.053	8.07567381305717e-277	2	Kcnj8
1.96961920573574e-253	0.879757298129363	0.301	0.082	5.90885761720722e-250	2	Kcnh1
7.61716515925522e-238	2.12152747206092	0.505	0.248	2.28514954777657e-234	2	Spred1
2.29746499173035e-236	0.390142391849878	0.619	0.282	6.89239497519106e-233	2	Ankrd44
2.0973733479223e-233	3.00743808689381	0.554	0.277	6.29212004376689e-230	2	9530026P05Rik
2.03381876845219e-227	2.45108561746813	0.454	0.24	6.10145630535658e-224	2	Dpysl2
1.64604544603628e-224	35.6920519203859	0.536	0.025	4.93813633810883e-221	2	Hrk
1.06312214130666e-217	16.5167978237208	0.484	0.089	3.18936642391997e-214	2	Pgbd5
7.68221255334371e-213	14.3188835355498	0.473	0.1	2.30466376600311e-209	2	Gm28055
3.46592386891987e-195	13.8048712708274	0.493	0.132	1.03977716067596e-191	2	Vstm4
6.52688816111944e-195	0.75602589833599	0.493	0.309	1.95806644833583e-191	2	Slco3a1
6.91339734293583e-182	11.6405985623592	0.452	0.076	2.07401920288075e-178	2	Trpc4
1.62567071853687e-177	12.3551949112006	0.454	0.129	4.87701215561062e-174	2	Sfmbt2
3.00891819868178e-163	2.99175758657334	0.316	0.174	9.02675459604534e-160	2	Atg4a
6.31287108019664e-157	10.6766841022894	0.455	0.026	1.89386132405899e-153	2	Trarg1
2.82562687758713e-154	6.69904397386477	0.306	0.141	8.4768806327614e-151	2	Mboat1
1.30186648677538e-136	0.26600379426702	0.453	0.235	3.90559946032613e-133	2	Gm20696
4.42122410434778e-124	4.02626100508387	0.448	0.091	1.32636723130434e-120	2	Sorcs1
1.35661812400781e-123	3.15310789144479	0.294	0.137	4.06985437202344e-120	2	Stx1a
1.29891161573362e-116	10.9540580768191	0.306	0.074	3.89673484720085e-113	2	Erp27
2.40563206047597e-103	2.24264328967382	0.32	0.135	7.21689618142791e-100	2	Kcnq3
2.2640293483197e-100	3.14434973321272	0.269	0.149	6.79208804495909e-97	2	Adgra2
2.3510794683756e-94	5.95284335573519	0.275	0.179	7.05323840512681e-91	2	Klhl13
4.83115023648689e-86	29.652265604102	0.269	0.29	1.44934507094607e-82	2	Adamts9
5.79309627170454e-79	4.99939542792101	0.318	0.093	1.73792888151136e-75	2	Grm7
8.93299165115885e-79	0.449762205185387	0.384	0.083	2.67989749534766e-75	2	6030407O03Rik
9.5691386450094e-79	5.94965761545486	0.301	0.098	2.87074159350282e-75	2	Prkg2
1.35605138628015e-76	0.641588460719262	0.414	0.037	4.06815415884045e-73	2	Il2ra
1.74565357244978e-75	2.65899358468884	0.391	0.116	5.23696071734933e-72	2	Nsun7
5.90735064184234e-73	34.0062706780635	0.509	0.049	1.7722051925527e-69	2	Steap4
1.44735722799184e-72	11.5647844042846	0.264	0.11	4.34207168397553e-69	2	Cfap69
3.87034489402504e-68	12.7240075875245	0.287	0.139	1.16110346820751e-64	2	Alk
1.51966633968358e-66	1.6455688414668	0.269	0.072	4.55899901905074e-63	2	Bmp5
2.50172754409344e-66	2.15227820846377	0.386	0.152	7.50518263228031e-63	2	Efcab5
6.40587335675464e-65	2.36520789343409	0.474	0.054	1.92176200702639e-61	2	Zfp804b
2.91012834887163e-64	34.3794957494403	0.292	0.25	8.7303850466149e-61	2	Trerf1
