p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
0	1.61683255753184	0.632	0.058	0	2	Emid1
0	1.60990731548488	0.86	0.24	0	2	Arhgap31
0	1.57507658481307	0.609	0.086	0	2	Nup210
0	1.5210313469089	0.677	0.083	0	2	Zfp366
0	1.4678614469681	0.672	0.088	0	2	Igfbp5
0	1.46560461978499	0.763	0.295	0	2	Snrk
0	1.32139287028781	0.707	0.277	0	2	Itpkb
0	1.11650287473666	0.569	0.105	0	2	Prkd2
0	1.05285640633935	0.816	0.211	0	2	Kalrn
0	0.962497681785003	0.92	0.109	0	2	Ptpru
0	0.958181470720071	0.722	0.181	0	2	Rarb
0	0.899571425054292	0.799	0.343	0	2	Prkce
0	0.864814037193067	0.776	0.324	0	2	Col4a2
0	0.738103938902672	0.891	0.332	0	2	Hspg2
0	0.646740104390993	0.897	0.297	0	2	Plpp3
0	0.434351720814025	0.764	0.076	0	2	Tie1
0	0.433638696128874	0.737	0.106	0	2	Rcsd1
0	0.358845008315193	0.761	0.068	0	2	Robo4
4.68498210654886e-286	3.3632766533157	0.492	0.085	1.40549463196466e-282	2	Abcg1
1.70164836239023e-280	3.48192229417085	0.573	0.248	5.10494508717068e-277	2	Fkbp5
5.52640395941319e-270	3.79234575495764	0.545	0.081	1.65792118782396e-266	2	Gbp9
2.65468371337788e-269	6.97041330155247	0.612	0.104	7.96405114013363e-266	2	Edil3
3.42256370464462e-257	17.4265551107978	0.538	0.057	1.02676911139338e-253	2	Gimap4
1.41246200204922e-256	4.62401601142196	0.595	0.181	4.23738600614766e-253	2	Gm26883
3.60537807616468e-256	1.87009964258048	0.482	0.096	1.0816134228494e-252	2	Gm3002
3.00719486372161e-253	8.38279149366877	0.525	0.048	9.02158459116482e-250	2	Bcl6b
6.31536087855049e-252	4.90806721434799	0.49	0.073	1.89460826356515e-248	2	Gm8995
2.71652873372355e-245	0.955620006904169	0.463	0.071	8.14958620117065e-242	2	Oas1a
1.04349198428445e-239	2.58569619912499	0.448	0.123	3.13047595285334e-236	2	Disc1
6.72309531886166e-239	16.7216319712297	0.561	0.086	2.0169285956585e-235	2	Gimap6
3.63966528728918e-235	7.84953135787356	0.573	0.126	1.09189958618675e-231	2	Vamp5
1.87321080697608e-234	1.94174825304561	0.277	0.068	5.61963242092825e-231	2	Scn4a
1.56752285430161e-230	0.979907700241327	0.318	0.102	4.70256856290483e-227	2	Itga2
1.97363417641079e-229	1.01503116910817	0.557	0.116	5.92090252923237e-226	2	Cpne8
4.79382789558347e-229	6.32492390385111	0.567	0.095	1.43814836867504e-225	2	Fmnl3
9.79938389627977e-225	0.876548457144629	0.416	0.084	2.93981516888393e-221	2	Ltbp4
7.57077436417436e-220	5.49667274494887	0.481	0.089	2.27123230925231e-216	2	Csf1
4.42175427440869e-215	4.59087333778842	0.405	0.048	1.32652628232261e-211	2	Gm21057
4.61141170784839e-215	4.91654401899356	0.53	0.064	1.38342351235452e-211	2	Tnfsf10
1.30099456622972e-212	5.65250181103422	0.535	0.071	3.90298369868917e-209	2	Colgalt2
2.82427207368858e-212	1.13928286226827	0.388	0.034	8.47281622106573e-209	2	Rgs14
1.27389858831113e-208	18.7686264449399	0.522	0.095	3.82169576493338e-205	2	Tspan15
4.25113528963503e-206	3.57106731644637	0.407	0.16	1.27534058689051e-202	2	Atg4a
5.40269099322884e-198	6.9245426536211	0.485	0.056	1.62080729796865e-194	2	Adamts1
1.8660386340669e-197	1.41822542262936	0.539	0.105	5.5981159022007e-194	2	Mndal
3.06140596520798e-189	1.58585430261775	0.48	0.09	9.18421789562394e-186	2	Entpd1
2.89620243711039e-188	7.98422533596973	0.45	0.206	8.68860731133118e-185	2	Pcdhgb4
1.504972721394e-181	2.35686184280369	0.362	0.115	4.51491816418199e-178	2	Dnah17
4.88922083422018e-176	1.92026861083688	0.48	0.063	1.46676625026605e-172	2	Adcy4
1.73508622621216e-172	1.28957327509079	0.407	0.099	5.20525867863648e-169	2	Tjp2
1.20641688277916e-169	4.24999767188143	0.49	0.069	3.61925064833747e-166	2	Gm17745
2.28060407461491e-167	1.74164600905608	0.325	0.057	6.84181222384474e-164	2	Htr2a
1.25275814320984e-164	2.41308851158233	0.559	0.273	3.75827442962953e-161	2	Pdlim5
6.00875973649874e-164	6.12927139512593	0.459	0.075	1.80262792094962e-160	2	Adgrg1
3.13970007895154e-163	2.66404358244523	0.442	0.034	9.41910023685461e-160	2	Gm32688
6.61661762206308e-161	6.09932629254676	0.464	0.08	1.98498528661892e-157	2	Gm3558
2.49563004982643e-159	4.24574548723123	0.408	0.073	7.48689014947929e-156	2	Trib2
3.29556890491036e-159	3.06016474439471	0.496	0.053	9.88670671473109e-156	2	Gm47903
1.02224350044281e-156	1.48430615770562	0.498	0.061	3.06673050132842e-153	2	Robo3
5.02950027735149e-155	2.29167701909616	0.463	0.086	1.50885008320545e-151	2	Lfng
1.10020939363251e-152	2.76296261196803	0.397	0.065	3.30062818089753e-149	2	Gm8237
1.71592579192242e-151	12.4191718355546	0.571	0.254	5.14777737576725e-148	2	Lama4
3.50692297738068e-149	0.348942173109414	0.577	0.285	1.0520768932142e-145	2	Pcdhga2
6.34608795145696e-149	3.7485474173886	0.4	0.069	1.90382638543709e-145	2	Lancl3
4.4597240690669e-146	0.618530031734274	0.349	0.103	1.33791722072007e-142	2	Tmcc2
5.5569718624631e-145	7.3669370353418	0.495	0.096	1.66709155873893e-141	2	Rarg
5.71447219208273e-142	5.83374143496584	0.404	0.059	1.71434165762482e-138	2	Plat
1.04527875259181e-134	2.58677548771161	0.379	0.08	3.13583625777543e-131	2	Cyp4b1
8.64565057756147e-133	1.3003087539166	0.252	0.102	2.59369517326844e-129	2	A330069K06Rik
4.66112413838617e-132	0.740760937048665	0.534	0.303	1.39833724151585e-128	2	Zfp608
4.08934121910572e-131	7.91079703273159	0.514	0.068	1.22680236573171e-127	2	Cd34
1.4347215948368e-129	9.33540529111322	0.478	0.091	4.30416478451039e-126	2	Ets2
8.71522023190475e-129	4.02372699245056	0.441	0.038	2.61456606957143e-125	2	Irx3
5.66902841833272e-127	0.390854660172231	0.506	0.063	1.70070852549982e-123	2	Enpep
2.16190234591929e-125	2.53603482156468	0.43	0.1	6.48570703775786e-122	2	Adamts5
6.71566557397066e-124	3.14550908165319	0.453	0.071	2.0146996721912e-120	2	Lmcd1
2.64942940079225e-123	1.09329794409245	0.404	0.095	7.94828820237674e-120	2	Fam129b
3.86066726974473e-123	1.30756293472188	0.299	0.064	1.15820018092342e-119	2	Pltp
4.76710185805464e-123	3.6092698571625	0.409	0.058	1.43013055741639e-119	2	4930578C19Rik
6.11018909309265e-121	2.89057541729738	0.438	0.058	1.8330567279278e-117	2	Gm32401
3.31783896046659e-114	6.69695866103608	0.496	0.064	9.95351688139979e-111	2	Gimap8
2.14956253386777e-113	3.58325981472363	0.409	0.108	6.44868760160332e-110	2	H2-D1
2.7549711660191e-112	1.80791284047977	0.414	0.184	8.26491349805731e-109	2	Sept11
4.00607902504378e-112	9.76747618121734	0.501	0.128	1.20182370751313e-108	2	Mpzl1
9.2404834726858e-112	0.436749842252873	0.252	0.034	2.77214504180574e-108	2	Fcgr4
3.02678909494872e-111	0.959005243498002	0.462	0.063	9.08036728484617e-108	2	She
1.68550663726591e-106	1.59655838831691	0.3	0.084	5.05651991179774e-103	2	Kcnn3
2.14704227440249e-104	4.27369067782664	0.505	0.071	6.44112682320746e-101	2	Plscr2
3.98824722365719e-103	2.36452983330728	0.436	0.079	1.19647416709716e-99	2	Lmo2
6.45795393618318e-102	3.14886640240557	0.366	0.048	1.93738618085495e-98	2	Gm5431
8.28338440605663e-102	2.1342968270837	0.488	0.239	2.48501532181699e-98	2	Pcdhga5
1.19469150599447e-96	6.10491277332829	0.446	0.06	3.5840745179834e-93	2	Slfn3
1.33921774332119e-88	6.16179190611194	0.489	0.065	4.01765322996357e-85	2	Ifi203-ps
1.64939888449094e-87	6.12167205372543	0.357	0.085	4.94819665347281e-84	2	Slc1a1
1.07834889396191e-84	2.51071987743571	0.506	0.312	3.23504668188574e-81	2	Ldlrad4
1.22932408901441e-82	3.02201419252808	0.348	0.049	3.68797226704324e-79	2	Dkk2
1.12450208278992e-81	0.532662416156761	0.408	0.054	3.37350624836977e-78	2	Upp1
