gene_name	Evidence	Type	GO_term_ID	GO_term
Isl1	IDA	TF	0140110	transcription regulator activity
Isl1	ISO	TF	0140110	transcription regulator activity
Isl1	IBA	TF	0140110	transcription regulator activity
Isl2	IBA	TF	0140110	transcription regulator activity
Isx	IBA	TF	0140110	transcription regulator activity
Isx	IMP	TF	0140110	transcription regulator activity
Jade1	ISO	TF	0140110	transcription regulator activity
Jazf1	ISO	TF	0140110	transcription regulator activity
Jdp2	ISO	TF	0140110	transcription regulator activity
Jdp2	IBA	TF	0140110	transcription regulator activity
Jdp2	IDA	TF	0140110	transcription regulator activity
Jmjd1c	IBA	TF	0140110	transcription regulator activity
Jmy	IBA	TF	0140110	transcription regulator activity
Jmy	IDA	TF	0140110	transcription regulator activity
Jph2	IDA	TF	0140110	transcription regulator activity
Jun	ISO	TF	0140110	transcription regulator activity
Jun	IBA	TF	0140110	transcription regulator activity
Junb	IMP	TF	0140110	transcription regulator activity
Junb	ISO	TF	0140110	transcription regulator activity
Junb	IBA	TF	0140110	transcription regulator activity
Jund	IDA	TF	0140110	transcription regulator activity
Jund	IMP	TF	0140110	transcription regulator activity
Jund	ISO	TF	0140110	transcription regulator activity
Jund	IBA	TF	0140110	transcription regulator activity
Jup	IBA	TF	0140110	transcription regulator activity
Jup	ISO	TF	0140110	transcription regulator activity
Kat2a	ISO	TF	0140110	transcription regulator activity
Kat2b	IDA	TF	0140110	transcription regulator activity
Kat2b	ISO	TF	0140110	transcription regulator activity
Kat5	IDA	TF	0140110	transcription regulator activity
Kat5	ISO	TF	0140110	transcription regulator activity
Kat5	IBA	TF	0140110	transcription regulator activity
Kat6a	ISO	TF	0140110	transcription regulator activity
Kat6a	IBA	TF	0140110	transcription regulator activity
Kat6b	IBA	TF	0140110	transcription regulator activity
Kat7	IBA	TF	0140110	transcription regulator activity
Kat8	ISO	TF	0140110	transcription regulator activity
Kat8	IBA	TF	0140110	transcription regulator activity
Kcnip3	IBA	TF	0140110	transcription regulator activity
Kcnip3	IDA	TF	0140110	transcription regulator activity
Kcnip3	IMP	TF	0140110	transcription regulator activity
Kcnip3	ISO	TF	0140110	transcription regulator activity
Kctd1	IBA	TF	0140110	transcription regulator activity
Kctd1	ISO	TF	0140110	transcription regulator activity
Kdm1a	ISO	TF	0140110	transcription regulator activity
Kdm2a	IBA	TF	0140110	transcription regulator activity
Kdm2b	IBA	TF	0140110	transcription regulator activity
Kdm3a	IBA	TF	0140110	transcription regulator activity
Kdm3a	IDA	TF	0140110	transcription regulator activity
Kdm3b	IBA	TF	0140110	transcription regulator activity
Kdm5a	IDA	TF	0140110	transcription regulator activity
Kdm5b	ISO	TF	0140110	transcription regulator activity
Kdm7a	IBA	TF	0140110	transcription regulator activity
Klf1	IDA	TF	0140110	transcription regulator activity
Klf1	IMP	TF	0140110	transcription regulator activity
Klf1	IBA	TF	0140110	transcription regulator activity
Klf2	ISA	TF	0140110	transcription regulator activity
Klf2	ISO	TF	0140110	transcription regulator activity
Klf2	IBA	TF	0140110	transcription regulator activity
Klf3	IBA	TF	0140110	transcription regulator activity
Klf4	IDA	TF	0140110	transcription regulator activity
Klf4	IMP	TF	0140110	transcription regulator activity
Klf4	ISO	TF	0140110	transcription regulator activity
Klf4	IBA	TF	0140110	transcription regulator activity
Klf5	ISO	TF	0140110	transcription regulator activity
Klf5	IMP	TF	0140110	transcription regulator activity
Klf5	IBA	TF	0140110	transcription regulator activity
Klf5	IDA	TF	0140110	transcription regulator activity
Klf5	IGI	TF	0140110	transcription regulator activity
Klf6	ISO	TF	0140110	transcription regulator activity
Klf6	IBA	TF	0140110	transcription regulator activity
Klf7	ISO	TF	0140110	transcription regulator activity
Klf7	IDA	TF	0140110	transcription regulator activity
Klf7	IBA	TF	0140110	transcription regulator activity
Klf8	IBA	TF	0140110	transcription regulator activity
Klf8	ISO	TF	0140110	transcription regulator activity
Klf9	IDA	TF	0140110	transcription regulator activity
Klf9	IBA	TF	0140110	transcription regulator activity
Klf10	ISO	TF	0140110	transcription regulator activity
Klf10	IBA	TF	0140110	transcription regulator activity
Klf11	IDA	TF	0140110	transcription regulator activity
Klf11	IBA	TF	0140110	transcription regulator activity
Klf11	ISO	TF	0140110	transcription regulator activity
Klf12	IDA	TF	0140110	transcription regulator activity
Klf12	ISO	TF	0140110	transcription regulator activity
Klf12	IBA	TF	0140110	transcription regulator activity
Klf13	IDA	TF	0140110	transcription regulator activity
Klf13	IBA	TF	0140110	transcription regulator activity
Klf14	IBA	TF	0140110	transcription regulator activity
Klf15	ISO	TF	0140110	transcription regulator activity
Klf15	IDA	TF	0140110	transcription regulator activity
Klf15	IBA	TF	0140110	transcription regulator activity
Klf16	IDA	TF	0140110	transcription regulator activity
Klf16	IBA	TF	0140110	transcription regulator activity
Klf17	IDA	TF	0140110	transcription regulator activity
Klf17	IBA	TF	0140110	transcription regulator activity
Kmt2c	IBA	TF	0140110	transcription regulator activity
Kmt2d	IDA	TF	0140110	transcription regulator activity
Kmt2d	IBA	TF	0140110	transcription regulator activity
Kmt5a	ISO	TF	0140110	transcription regulator activity
Kmt5a	IBA	TF	0140110	transcription regulator activity
Lbx1	IDA	TF	0140110	transcription regulator activity
Lbx1	IBA	TF	0140110	transcription regulator activity
Lbx2	IBA	TF	0140110	transcription regulator activity
Lcor	ISO	TF	0140110	transcription regulator activity
Ldb1	IEA	TF	0140110	transcription regulator activity
Ldb2	IEA	TF	0140110	transcription regulator activity
Lef1	IDA	TF	0140110	transcription regulator activity
Lef1	ISO	TF	0140110	transcription regulator activity
Lef1	IBA	TF	0140110	transcription regulator activity
Lef1	IGI	TF	0140110	transcription regulator activity
Lef1	IMP	TF	0140110	transcription regulator activity
Lhx1	IGI	TF	0140110	transcription regulator activity
Lhx1	IMP	TF	0140110	transcription regulator activity
Lhx1	TAS	TF	0140110	transcription regulator activity
Lhx1	IBA	TF	0140110	transcription regulator activity
Lhx2	IDA	TF	0140110	transcription regulator activity
Lhx2	IMP	TF	0140110	transcription regulator activity
Lhx2	IBA	TF	0140110	transcription regulator activity
Lhx3	ISO	TF	0140110	transcription regulator activity
Lhx3	IBA	TF	0140110	transcription regulator activity
Lhx4	ISO	TF	0140110	transcription regulator activity
Lhx4	IBA	TF	0140110	transcription regulator activity
Lhx5	IBA	TF	0140110	transcription regulator activity
Lhx6	NAS	TF	0140110	transcription regulator activity
Lhx6	IBA	TF	0140110	transcription regulator activity
Lhx8	IBA	TF	0140110	transcription regulator activity
Lhx9	IBA	TF	0140110	transcription regulator activity
Limd1	IBA	TF	0140110	transcription regulator activity
Limd1	IDA	TF	0140110	transcription regulator activity
Litaf	ISO	TF	0140110	transcription regulator activity
Lmcd1	IBA	TF	0140110	transcription regulator activity
Lmcd1	IDA	TF	0140110	transcription regulator activity
Lmo1	IBA	TF	0140110	transcription regulator activity
Lmo2	IBA	TF	0140110	transcription regulator activity
Lmo2	ISO	TF	0140110	transcription regulator activity
Lmo3	IBA	TF	0140110	transcription regulator activity
Lmo4	IBA	TF	0140110	transcription regulator activity
Lmx1a	IDA	TF	0140110	transcription regulator activity
Lmx1a	IBA	TF	0140110	transcription regulator activity
Lmx1b	ISO	TF	0140110	transcription regulator activity
Lmx1b	IBA	TF	0140110	transcription regulator activity
Lmx1b	IDA	TF	0140110	transcription regulator activity
Lpin1	IBA	TF	0140110	transcription regulator activity
Lpin1	IDA	TF	0140110	transcription regulator activity
Lpin2	IBA	TF	0140110	transcription regulator activity
Lpin2	IDA	TF	0140110	transcription regulator activity
Lpin3	IBA	TF	0140110	transcription regulator activity
Lpxn	IBA	TF	0140110	transcription regulator activity
Lpxn	IDA	TF	0140110	transcription regulator activity
Lpxn	ISO	TF	0140110	transcription regulator activity
Lrrfip1	IBA	TF	0140110	transcription regulator activity
Lrrfip1	ISO	TF	0140110	transcription regulator activity
Lyl1	IBA	TF	0140110	transcription regulator activity
Maf	IDA	TF	0140110	transcription regulator activity
Maf	IBA	TF	0140110	transcription regulator activity
Maf	ISO	TF	0140110	transcription regulator activity
Mafa	IDA	TF	0140110	transcription regulator activity
Mafa	IEA	TF	0140110	transcription regulator activity
Mafa	IBA	TF	0140110	transcription regulator activity
Mafb	IMP	TF	0140110	transcription regulator activity
Mafb	IEA	TF	0140110	transcription regulator activity
Mafb	IBA	TF	0140110	transcription regulator activity
Mafb	ISO	TF	0140110	transcription regulator activity
Maff	ISO	TF	0140110	transcription regulator activity
Maff	IEA	TF	0140110	transcription regulator activity
Maff	IBA	TF	0140110	transcription regulator activity
Mafg	IDA	TF	0140110	transcription regulator activity
Mafg	IEA	TF	0140110	transcription regulator activity
Mafg	IBA	TF	0140110	transcription regulator activity
Mafk	IDA	TF	0140110	transcription regulator activity
Mafk	IBA	TF	0140110	transcription regulator activity
Mafk	ISO	TF	0140110	transcription regulator activity
Maged1	IDA	TF	0140110	transcription regulator activity
Mak	ISO	TF	0140110	transcription regulator activity
Maml1	IBA	TF	0140110	transcription regulator activity
Maml1	IDA	TF	0140110	transcription regulator activity
Maml1	ISO	TF	0140110	transcription regulator activity
Maml2	IBA	TF	0140110	transcription regulator activity
Maml2	ISA	TF	0140110	transcription regulator activity
Maml2	ISO	TF	0140110	transcription regulator activity
Maml3	IBA	TF	0140110	transcription regulator activity
Maml3	ISO	TF	0140110	transcription regulator activity
Mamstr	IBA	TF	0140110	transcription regulator activity
Map3k10	IDA	TF	0140110	transcription regulator activity
Max	IBA	TF	0140110	transcription regulator activity
Max	ISO	TF	0140110	transcription regulator activity
Maz	IBA	TF	0140110	transcription regulator activity
Maz	IDA	TF	0140110	transcription regulator activity
Maz	ISO	TF	0140110	transcription regulator activity
Mcidas	IEA	TF	0140110	transcription regulator activity
Mcidas	ISO	TF	0140110	transcription regulator activity
Mecom	IBA	TF	0140110	transcription regulator activity
Mecom	IMP	TF	0140110	transcription regulator activity
Mecom	IDA	TF	0140110	transcription regulator activity
Mecom	ISO	TF	0140110	transcription regulator activity
Mecp2	IDA	TF	0140110	transcription regulator activity
Mecp2	IMP	TF	0140110	transcription regulator activity
Mecp2	ISO	TF	0140110	transcription regulator activity
Med1	ISO	TF	0140110	transcription regulator activity
Med1	IDA	TF	0140110	transcription regulator activity
Med1	TAS	TF	0140110	transcription regulator activity
Med1	IBA	TF	0140110	transcription regulator activity
Med1	IMP	TF	0140110	transcription regulator activity
Med4	ISO	TF	0140110	transcription regulator activity
Med4	IBA	TF	0140110	transcription regulator activity
Med6	IBA	TF	0140110	transcription regulator activity
Med6	ISO	TF	0140110	transcription regulator activity
Med6	IEA	TF	0140110	transcription regulator activity
Med7	IEA	TF	0140110	transcription regulator activity
Med8	IBA	TF	0140110	transcription regulator activity
Med9	IEA	TF	0140110	transcription regulator activity
Med10	IBA	TF	0140110	transcription regulator activity
Med11	IEA	TF	0140110	transcription regulator activity
Med12	IBA	TF	0140110	transcription regulator activity
Med12	IGI	TF	0140110	transcription regulator activity
Med12	ISO	TF	0140110	transcription regulator activity
Med12l	IBA	TF	0140110	transcription regulator activity
Med12l	IEA	TF	0140110	transcription regulator activity
Med13	ISO	TF	0140110	transcription regulator activity
Med13	IBA	TF	0140110	transcription regulator activity
Med13l	IBA	TF	0140110	transcription regulator activity
Med14	ISO	TF	0140110	transcription regulator activity
Med14	IBA	TF	0140110	transcription regulator activity
Med15	IEA	TF	0140110	transcription regulator activity
Med16	ISO	TF	0140110	transcription regulator activity
Med17	ISO	TF	0140110	transcription regulator activity
Med17	IBA	TF	0140110	transcription regulator activity
Med18	IBA	TF	0140110	transcription regulator activity
Med19	IEA	TF	0140110	transcription regulator activity
Med20	IBA	TF	0140110	transcription regulator activity
Med20	IEA	TF	0140110	transcription regulator activity
Med21	ISO	TF	0140110	transcription regulator activity
Med21	IBA	TF	0140110	transcription regulator activity
Med22	IEA	TF	0140110	transcription regulator activity
Med24	ISO	TF	0140110	transcription regulator activity
Med24	IBA	TF	0140110	transcription regulator activity
Med26	IBA	TF	0140110	transcription regulator activity
Med26	ISO	TF	0140110	transcription regulator activity
Med27	IBA	TF	0140110	transcription regulator activity
Med27	ISO	TF	0140110	transcription regulator activity
Med29	IBA	TF	0140110	transcription regulator activity
Med30	ISO	TF	0140110	transcription regulator activity
Med30	IBA	TF	0140110	transcription regulator activity
Med31	IEA	TF	0140110	transcription regulator activity
Mef2a	IDA	TF	0140110	transcription regulator activity
Mef2a	ISO	TF	0140110	transcription regulator activity
Mef2a	IBA	TF	0140110	transcription regulator activity
Mef2b	IDA	TF	0140110	transcription regulator activity
Mef2b	IMP	TF	0140110	transcription regulator activity
Mef2b	ISO	TF	0140110	transcription regulator activity
Mef2b	IBA	TF	0140110	transcription regulator activity
Mef2bl	ISO	TF	0140110	transcription regulator activity
Mef2c	IDA	TF	0140110	transcription regulator activity
Mef2c	IMP	TF	0140110	transcription regulator activity
Mef2c	ISO	TF	0140110	transcription regulator activity
Mef2c	IBA	TF	0140110	transcription regulator activity
Mef2d	IDA	TF	0140110	transcription regulator activity
Mef2d	IBA	TF	0140110	transcription regulator activity
Mef2d	ISO	TF	0140110	transcription regulator activity
Meis1	IBA	TF	0140110	transcription regulator activity
Meis1	IDA	TF	0140110	transcription regulator activity
Meis2	IBA	TF	0140110	transcription regulator activity
Meis2	IDA	TF	0140110	transcription regulator activity
Meis2	ISO	TF	0140110	transcription regulator activity
Meis3	IBA	TF	0140110	transcription regulator activity
Meis3	IDA	TF	0140110	transcription regulator activity
Men1	IDA	TF	0140110	transcription regulator activity
Meox1	IDA	TF	0140110	transcription regulator activity
Meox1	IBA	TF	0140110	transcription regulator activity
Meox2	ISO	TF	0140110	transcription regulator activity
Meox2	IBA	TF	0140110	transcription regulator activity
Mesp1	IDA	TF	0140110	transcription regulator activity
Mesp1	IMP	TF	0140110	transcription regulator activity
Mesp1	ISO	TF	0140110	transcription regulator activity
Mesp1	IBA	TF	0140110	transcription regulator activity
Mesp2	IDA	TF	0140110	transcription regulator activity
Mesp2	IBA	TF	0140110	transcription regulator activity
Mga	IDA	TF	0140110	transcription regulator activity
Mga	TAS	TF	0140110	transcription regulator activity
Mga	IBA	TF	0140110	transcription regulator activity
Mid2	ISO	TF	0140110	transcription regulator activity
Mideas	IBA	TF	0140110	transcription regulator activity
Mier1	IBA	TF	0140110	transcription regulator activity
Mier2	IBA	TF	0140110	transcription regulator activity
Mier3	IBA	TF	0140110	transcription regulator activity
Mitf	IDA	TF	0140110	transcription regulator activity
Mitf	ISO	TF	0140110	transcription regulator activity
Mitf	IBA	TF	0140110	transcription regulator activity
Mitf	IMP	TF	0140110	transcription regulator activity
Mixl1	IDA	TF	0140110	transcription regulator activity
Mixl1	IBA	TF	0140110	transcription regulator activity
Mkx	IDA	TF	0140110	transcription regulator activity
Mkx	IMP	TF	0140110	transcription regulator activity
Mkx	IBA	TF	0140110	transcription regulator activity
Mlip	IBA	TF	0140110	transcription regulator activity
Mlip	IGI	TF	0140110	transcription regulator activity
Mlx	IBA	TF	0140110	transcription regulator activity
Mlx	ISO	TF	0140110	transcription regulator activity
Mlxip	ISO	TF	0140110	transcription regulator activity
